comp_1,comp_2,comp_3,label
-9.639786963600088,-1.6848963053740094,3.0689343709690644,a
-4.166328416723232,-0.8687390868725845,2.310334819102566,a
-4.343647528128572,-0.07127105486563783,0.9736005673430586,a
-9.397078370802067,3.906845833999726,3.011099627176484,a
-8.8266567450201,-0.8478624119903562,1.0597932333376818,a
-1.3319306255622476,0.5442611332127602,1.9866171038484344,a
-7.111403503991655,-2.0422346050145608,-0.032815109588011517,a
-5.632439724035713,0.3926383658294406,2.2310691885137808,a
-13.194434152589313,-1.789127813131021,1.046589708606028,a
-7.295702706836022,3.6873268906678685,3.023257076665872,a
-8.52646378526601,-0.8254486156841948,2.7880977520941714,a
-10.830005344692683,-0.2844473982832398,0.34391812403227284,a
-8.780665797853775,-1.38729154602159,0.3813557066183433,a
-10.16395336606824,0.32012741087963553,1.004498072755281,a
-8.836113087944877,-1.808931724521003,-0.17890972694489654,a
-7.0284141592922085,0.7719349862767702,1.763285756256126,a
-9.354930209145737,-1.7385305445705599,2.3835572777722223,a
-4.262618506213327,-0.5446924112484732,2.0812672964922747,a
-10.486624869213928,0.3922398819816176,0.09121942231768558,a
-3.676245540696519,2.861048975782447,2.991210745387544,a
-7.555968737362027,0.7449799734115292,2.641301930828093,a
-12.876294251258164,1.1439076297528799,-1.189479781210586,a
-3.6745687648679533,1.5110284498381616,3.201362627637492,a
-9.087500013912278,4.134827020975547,1.629763579469496,a
-10.629240320712158,-0.8587058259332072,-0.21007693881864223,a
-11.40941367084468,1.1013364831575327,-0.28913534741063074,a
-1.6738661938815353,2.3035659446607926,3.3928228268595344,a
-8.751672452123685,-1.3969907085790265,2.705351169667871,a
-9.723130246278105,3.1446518265635173,2.8224643058509384,a
-1.0106285289695731,0.8038750055403724,2.5807894422460183,a
-1.0950901012766583,0.2601801417852444,0.7403094796884413,a
-4.587699864668296,3.508194056951537,3.163285648172088,a
-6.493568219363769,2.100112689502307,0.2676103130892746,a
-8.568394264587267,0.2907669914499604,0.20892642839901607,a
-10.562916771969833,0.1754308384950008,0.2039837536132613,a
-10.748946774262542,-1.152038286940037,-0.07563249432818454,a
-0.7015647990537783,1.0537877732061038,1.9110820472195456,a
-0.6664933342987618,1.5956968555140052,2.543790003463149,a
-6.096095429167483,-0.5095759028894756,1.338349221159814,a
-10.466160655649382,-1.278094478828399,0.6924987840920124,a
-7.680939961651784,-1.7221532342056733,0.16317043823509297,a
-9.35358635899289,3.981401925411263,2.950423034847801,a
-8.699515057376184,-1.2612260512531943,-0.08714538279367222,a
-10.152943747362901,-0.127937212754611,1.0453678972450775,a
-10.625930625428472,-0.7612987102060192,1.3355943927263056,a
-8.098515317267744,3.6538102798534706,2.7278979940800423,a
-6.498114451612837,-0.06369657770245243,1.484835085332367,a
-9.998163135336528,0.1602679371703818,0.9090394603245107,a
-8.408046680623727,1.6452249394687486,2.3310074141776744,a
-7.889870319877466,1.40585395932221,0.7689340906247745,a
-4.707792111457296,2.6399099589312014,2.6069802110820515,a
-8.78847624543557,-0.9724498625677837,0.2808409210077644,a
-7.92126766766634,-3.049331314323922,1.4568525914607677,a
-2.807869010992915,2.071006842695079,3.8242831719646806,a
-6.771142856973734,0.7800004757196237,1.4639675494026154,a
-6.156685446266044,0.5812995062922861,2.480847998849085,a
-8.284361505942428,2.000982106702588,0.6645195889358215,a
-7.878676419224289,1.0140116874705414,2.189843548830346,a
-6.279161760205295,1.1786447565683988,0.6311845583764769,a
-8.941227757805416,-0.9656537412400407,-0.932239630537667,a
-11.436532375712593,-1.688886005836639,0.06394645357026302,a
-8.718080657954932,1.0093605004517006,-0.1766099045883567,a
-11.484011222627972,0.9020642570102261,1.5662333704333837,a
-9.01590551226303,-2.1057726670061134,0.05115788285192223,a
-7.707425610850622,-0.7565227444501244,0.9779647625190024,a
-7.726491380924283,0.7221644574537077,1.233274507501981,a
-4.530356099601426,2.9795857857609747,2.1619069276934124,a
-5.230822813018749,-0.8202388207898561,1.3921349229179418,a
-10.817387029157889,0.37883318678159383,0.9092887831620428,a
-10.113175805700683,-1.2882986272993646,-0.4431461557403882,a
-9.071036363020966,-0.2035772715183152,-0.5497000711901019,a
-12.36652180868587,1.7192359622156255,-0.36317160591975317,a
-8.735707645452033,0.5423644428618625,1.639264424476412,a
-10.701321869333947,3.294626602784404,3.618520084028495,a
-5.497465869664666,-0.8405211431641172,3.123378429526878,a
-10.026754619372374,-1.8792424814184379,0.6289936650302528,a
-8.858011482128184,-1.4312575807673376,2.018939573334456,a
-4.668164364400335,0.943103912902946,1.2913923340463527,a
-9.558869896003426,-3.2227773992487903,-0.5052524367828638,a
-12.100307360396489,-0.9345953806550857,-0.10713755558154046,a
-5.773954830851827,0.9577561394479273,1.900140034416044,a
-5.066896606437747,2.644208113035192,1.9315976121334693,a
-8.84770071570192,-1.0263115199248394,-0.09858118717913346,a
-3.116309101036299,-0.36807816860039727,1.261706856844631,a
-9.030196069924127,2.516356133662188,0.5259185736088993,a
-10.525627876595395,-1.8270291354039476,1.1943720133959062,a
-8.98319895700697,-0.8772587052683578,-0.24130489236991437,a
-7.550370816243605,0.29831074569308386,1.667285567998324,a
-8.352251708421827,-1.4898538001896315,-1.624850742767827,a
-6.13912703822407,3.633795439781971,3.2724723183625866,a
-7.573145224739405,2.226735981311327,1.7359543691309163,a
-8.595058209772771,1.9533993024662675,1.2270899470434116,a
-8.188698567058491,0.07669499723553612,2.207669948853249,a
-9.200673567647888,4.107302596611447,2.313194415731654,a
-8.22753191876403,4.822922464546594,1.4151943428127087,a
-8.930544408328137,3.7998154948837892,0.8828479127634533,a
-4.487119884815823,1.8256187279425287,2.3553205029912574,a
-11.33495835001166,0.4235443239755234,-0.03791466114996617,a
-5.267597513661952,0.7729101771912614,1.9403687423401976,a
