comp_1,comp_2,comp_3,label
-3.6603037228048203,8.492732815390818,0.7510757109122538,a
-3.1180374502199553,3.902067093959403,1.5089264737971584,a
-4.597001570856413,3.3879752332558057,-0.8244402381591174,a
-2.5175458413233898,7.595741479287994,-1.1692460553386401,a
-3.8149853023167575,7.6524750341265255,-2.756216201250561,a
-3.4017840827686356,0.8731386238352541,2.1577434429995503,a
-4.757930101321088,4.619176540049208,-1.1597753656624163,a
-3.666042432359791,4.863043433390606,-0.5119636575705925,a
-5.660996091405576,10.182101454786208,-2.740024925544568,a
-2.6380038493654134,6.427448523874023,-1.396931664110215,a
-2.658372884042546,7.561530457985154,0.6624199784332286,a
-4.019345821505379,8.20871898726194,-2.906635107047133,a
-4.964633760698398,5.863099605560434,-1.9380061203115657,a
-5.797083126563313,7.32401063255843,-2.627712515075974,a
-5.542369385797886,6.6768943926073065,-2.982853664076037,a
-3.5282387380743,5.618819282880148,-0.7179431937596951,a
-4.42948583874779,7.5201115812494725,0.24978595889776323,a
-4.0402491906196465,3.828216918190295,0.8641098062149383,a
-3.8753691097306655,8.299510728112022,-3.824201597078736,a
-1.4346302079882405,3.651419653626578,0.9820818737799974,a
-4.032304774937279,6.972164064868722,-0.6361063685141493,a
-5.206216230547535,10.031711663766027,-7.380975355791902,a
-0.6869474667050106,4.019155436251647,1.6712122176944284,a
-4.272464600195646,7.100433437483924,-2.6758585103467953,a
-4.749964775554393,7.946665508844458,-4.165863187643187,a
-5.75339331326168,8.932859698429914,-5.774399032036346,a
-1.9558597605071644,1.7072441492678125,3.1305315883318077,a
-3.629819357281608,7.848725482336509,-0.14257141069721518,a
-2.237847973433114,8.941813325633388,-2.3186926117330393,a
-3.697228321380692,0.40336459806669006,2.661055981437127,a
-5.250159983403909,-0.20150110583808056,1.1432053029184819,a
-1.8998671547768524,4.070062692053751,0.6641020998741666,a
-4.727208547158304,3.906342365548076,-1.8191459358335769,a
-4.404607750638324,6.131813784010944,-2.459227838990088,a
-4.257714614776881,8.44052382666599,-3.9320828658004374,a
-5.396185252725495,8.466990841703097,-4.1158806608794745,a
