comp_1,comp_2,comp_3,comp_4,comp_5,label
-4.386508889175702,-5.03688421093196,-0.44512385288272854,1.7777560672456967,-1.4683186512510413,a
-5.471367365149187,-7.163938869273063,1.0897512774898315,2.8302216277085734,0.9964825499792053,a
-0.5920730750661952,-6.226696285491986,-1.7133879864252692,-0.3185767563083178,0.03472932849794348,a
-5.888695830032256,-5.965013917895626,0.8842902271424704,2.6313803265426734,0.2665513452754718,a
-1.8698335080509927,-4.60451080244662,-3.2168421623137347,-1.608256742755905,-1.570979640988672,a
-3.5057079069526997,-6.854717022401601,-1.3621902097314365,-0.4873370576172182,0.22600594909423669,a
-5.767053380135029,-5.621617164215153,-0.06831055600122718,2.3728131171463533,0.07275543648075439,a
-6.552610650556007,-8.406767873814262,-2.8789383175455447,0.589050819151702,-1.6243422936533312,a
-6.485185428633258,-7.2637828351378015,-0.5491434554441954,1.5188097276195298,-1.5362610389444444,a
-5.5512585081647625,-5.688410612727911,-0.07448466046135448,2.144977848878403,0.009830020273904286,a
-2.7752995707929458,-4.494078236544262,-4.800576757863804,2.576955265929644,0.9103247467125579,a
-5.709736356755143,-7.317473365541045,-1.9611688797220848,0.43200585960719934,-1.4335433184178306,a
-5.173274818785328,-6.4710970439641935,-0.001558710814493791,2.1463457273916884,0.0873404237407904,a
-0.30565615777940586,-3.430151469703538,-2.353414260032264,2.3861562170468344,-0.3313148477940258,a
-5.324590853568132,-6.740769189470345,-1.2117325678466673,2.692324140491985,-1.0906523052084944,a
-6.202736941058842,-8.36966179325099,0.30290652522381284,0.7147909017523639,-0.6126044499682716,a
-2.611533696404935,-5.455156434062746,-2.7015316948636445,-0.24230515597345925,-0.5339276634602783,a
-2.9902827101072544,-3.8419327008263457,-1.3968474541828166,0.149924509605054,0.4218531714711477,a
-4.429840181591898,-5.505943345389848,-2.879210308784398,-0.28836848725575664,-0.6713870268951452,a
-6.11995463293799,-7.144292238803497,-0.5073724281131287,1.9918626072849677,-0.30825616763378305,a
-4.01662814703284,-6.27038090352877,-1.0521265444192112,4.460278936471331,-0.6591427661953274,a
-2.902107207534995,-7.038374894844093,-3.6882158492767476,2.31310531741816,0.539758803704688,a
-6.2153071864473075,-6.050737211755091,-0.3839486996382843,0.1642344166607271,0.3367602020564089,a
-1.115603085938179,-6.82470852513768,-0.7136966935716237,-1.2157535568759423,0.24878845895624246,a
-4.941800909462717,-7.453605137138025,-1.5701558159551017,2.0252334364940756,0.19288804580735577,a
-5.738936950914253,-2.909779922539686,0.47942952215294976,2.0919068023932885,0.7629478841781592,a
-5.225091169566639,-7.269101198745858,-0.836893145701267,2.29925695844579,-1.1043709037038993,a
-1.9513501163747473,-4.7750294024940425,-3.4251727778329832,2.499341218722989,0.49160892976710363,a
-0.25129011194075607,-2.3399359138767197,-2.331882837309956,1.2910695196839073,0.4854181418167895,a
-3.474697665650918,-2.2158580093238665,-0.7400654931759596,-0.038438378590974265,1.0423122364137984,a
-0.2466144847491919,-4.198578534956763,-3.6614391073627566,-0.7360183329108992,1.299687048491403,a
-6.961372314460769,-6.168682626814649,0.42343092420560247,0.3447342390651333,0.022576971651197434,a
-3.0753836094191054,-6.008539435721849,-1.2700916022027866,0.290968279672373,0.3225692005448581,a
-4.740858965209227,-4.311398679577738,-1.3433454183673748,1.3538481730470866,-0.6955343593992566,a
-3.4075231265838335,-3.4826599715619246,-1.021595233068697,-0.2865151247994086,1.253111354058367,a
-5.152360930557679,-5.712770392518289,-0.19495079006304833,1.605168443551751,-1.1186893785117367,a
-6.051748018597633,-7.605388781635931,-2.198721701474653,4.341747755626785,-0.10045550610297377,a
-1.8225222745436707,-4.373059482470549,-2.8231744823751823,-0.7534516763740684,-1.3350676171130558,a
-5.4639440257218785,-7.269395710559107,1.4284609917585194,2.4937346304211894,-0.3085443139645173,a
-3.186793649616107,-6.541404200485699,-3.8960871447934,0.7065266730868631,-0.13126704853168597,a
-3.9994106908089044,-6.178136649698332,-4.512000172605576,0.3324779463491199,1.550388173371771,a
-2.7754077652357445,-3.993342916120171,-0.6671748946685615,-0.6147494151724242,-0.7568845677593994,a
-5.314244586378992,-6.75519768370175,-2.1100306610789654,1.4142092980036183,1.1610538941916049,a
-1.4897285227824537,-2.5728130912655813,0.3954208744295775,0.864787618651508,1.166187550811382,a
-0.945808970090381,-2.771384957149182,-2.837144355014949,1.7322109216999275,-0.21263168667960633,a
-2.3550928446694304,-3.26994145243517,-0.2986543780539469,1.20787633043128,-0.5046199845674888,a
-4.366017813073233,-3.468318827303697,-1.2579106061615206,-0.3303301515000103,-0.03557285254347805,a
-1.5732260402350888,-4.179120042648748,-3.593673034035836,0.44561810954577347,0.8835260903836036,a
-4.035793833028432,-5.244755749154223,-3.525675195021122,1.5418809447671822,-0.24542619711359265,a
-2.5131862826849636,-2.90746229414924,-4.899266522597468,-1.175095483939066,0.034509977896056344,a
-1.4838175363265196,-2.4338329283565923,-3.4105050019033945,1.559450176939838,0.7652065559323298,a
-1.725879739502693,-6.315437282262555,-0.432302136321833,0.19119811794082275,1.6865083379083237,a
-6.290817312282595,-5.144705885902044,-1.0284232697401487,2.685323767525872,0.14540391596165614,a
-6.657057235564529,-7.872453741214459,0.37211972325001064,1.2627143928369284,-0.27048803093903934,a
-3.230676198826929,-5.114219406637592,-2.072921979761311,-0.4705338675856129,-0.2580132197794613,a
-1.2642906220632988,-7.061139865415569,-2.8485060437116165,-0.20350819844257567,0.31858230473341265,a
-1.690340676670727,-5.00176790159295,-1.7796937348883388,2.922974754328074,1.0900063399562703,a
-5.546834217019606,-5.099062473489128,0.853548051260043,1.0842143726660274,-0.36625185506372754,a
-6.988652142173983,-7.4998823166103525,-0.33221029569820376,0.3400160906181146,-0.47871016064023947,a
-6.2980501534603075,-6.968416687538053,2.797901468075009,1.5733486949312037,0.29091067115681546,a
-2.8732062993208185,-2.4787878624822066,-2.1671285517061794,-1.3524595093686835,-0.6797938677541839,a
-0.765553302884499,-2.029802773387812,-2.6816804649722057,-0.3584375535512629,-0.9558794667787455,a
-4.81724693284897,-5.157640148783263,0.30928707911892833,2.226469659939267,-1.5194591600859801,a
-2.465079877910578,-4.814278892968012,-3.6788174527270474,0.1313300206477474,1.1607641460695337,a
-1.819403680456005,-5.071471968894318,-0.644322435046033,0.6497434581602166,1.2095797016023182,a
-2.9727560556408914,-6.098891861406759,-2.900723217154724,1.1160074208292226,0.532896703712184,a
-0.4406532562266839,-3.342216147399199,-0.6546317787015294,0.30209406706150393,0.24712788152005302,a
-5.352524670771875,-4.5453952873864045,-1.3864745693911313,3.5985495629437794,0.9204568809385488,a
-4.354652140964699,-6.484782414558281,-1.151646756373825,0.7884189196508768,-0.5719303607187761,a
-1.7784845826073081,-3.025754653505794,-0.35624708389119586,-1.6135784283290835,-0.45166416345886234,a
-2.9102433505945577,-5.089479406014377,-4.210116864743649,-2.0442730386675736,-0.059506926180720204,a
-2.9117341664777383,-6.717585169839534,-2.2339784417148856,0.5836691528325256,-0.21612929270072836,a
-2.3267484114845103,-3.589086589622634,-3.6703592281767237,0.5686744970690277,0.42503841229642864,a
-4.785910487067114,-6.876966311063228,0.2693000776309521,3.9620540853414052,-0.15847965971107503,a
-4.525311231544963,-5.351843896525899,-1.4640372780038007,0.20499694653563016,-0.9172383350196844,a
-2.919547753687528,-5.433924086500433,-6.340396094789166,-2.570349157670729,-1.3965331159413363,a
-5.653655338127634,-5.534504220415815,0.6051513717216186,1.9274979198701458,0.5608490407889691,a
-4.30006635118807,-6.16410862618362,-2.6339979590158746,-0.8838179505328966,-0.33804897552627766,a
-3.0515394694216043,-2.002540022240875,-2.218057963579419,0.05259575962234113,-0.16463500526831434,a
-3.2029086401944835,-4.401263401496303,-3.727934765541839,-0.32304938605417094,1.4404905644791797,a
-2.1268148486044587,-6.095205227001536,-3.3294105149862134,-0.4410639344985524,0.33670970984960835,a
-3.4894906928573564,-2.2140954197289,-0.17377751498990696,-0.6341396309620596,0.010928755390952742,a
-1.3529126469708084,-6.317288868547364,-1.7056979099395895,-0.831424750435992,0.6236883880375685,a
-5.484362938435831,-6.9778763336555105,-2.1290718508906767,-0.8011331289881665,-0.5693636736875028,a
-1.1804952105108684,-5.1875745523304975,-4.544958198687433,0.5909914439200038,-0.11172966660036028,a
-1.945706914864266,-4.64301230754905,-5.118508578300668,-0.7248340042065656,2.4206582159601115,a
-6.157296209211758,-4.3517680345386145,-1.572846728018248,2.3146549431121963,-0.8788387390830472,a
-2.914015367457087,-2.8239827096362276,-1.3380664660166322,0.5750129417124629,0.792211057533506,a
-3.1600229507385937,-6.77101901980071,-2.3209191776475366,1.0037548154392726,1.6877690589228238,a
-3.251853619684167,-4.438721512809095,-3.3191722051647434,-1.0248280534933183,0.8128194246781562,a
-7.084448144514881,-9.563922090032218,-1.3254222713524293,1.6501106653228648,-1.1673456842519447,a
-4.1635730426717865,-5.527991884584453,0.17994715405280834,0.895031881732402,0.21131893074490485,a
-2.960733403849206,-1.8495508445170838,-2.105279121380369,0.7769833556193061,0.8763294486887833,a
-1.6275593757219775,-2.117542624525527,-1.8235580562046452,0.6346048839763108,0.4427847129147502,a
-2.772601708271338,-6.780719714778023,-2.606415374015333,-2.176354668135038,-0.5080558952643139,a
-5.576013578244178,-6.655184103984239,-1.2440153509529193,1.9038182962390335,0.7470086101466639,a
-6.074928465971651,-6.809786667717422,0.724345069202146,3.574573344348917,0.8302028206267527,a
-4.765120996069538,-3.630501047623026,-2.3085027885261247,-0.8256057599709848,-0.4258270496035002,a
-3.084644511923261,-5.927471277473278,-4.444455609957663,-0.21105291752852623,0.10151803059595055,a
-1.2067659233315735,-6.6972918257024725,-1.1400597664411556,0.5894586712280613,0.024575931771869314,a
-7.161508095404138,-8.533899256214859,-0.7178485862650337,2.711199005441366,-1.0420221317563332,a
-5.344788950778905,-5.771953906149699,-1.1564476027721762,1.411994661727187,-0.589195722278513,a
-1.8552410979342162,-3.8515006246773513,0.7448737040725171,0.45842458714675505,-0.31360406013811165,a
-2.3246727921256354,-2.2127621194268787,-2.53557679932054,-0.19274440828183056,0.8616682290795297,a
-4.090368751034046,-2.985707689994643,-0.27467697941676206,-0.18412580234500361,-0.4902998487872543,a
-2.748305049564017,-3.402610283669071,-0.8129392974272469,0.288190431402068,0.47766736878693344,a
-5.896595904438372,-7.232805139259293,-1.4185663102391768,2.964133956634885,-1.0509341515624104,a
-4.483011057259723,-3.115829486136766,-2.560308482439188,0.3754893242384527,0.8229195930612223,a
-2.3751922262208596,-4.678356871098055,-5.784684915242,-2.1132669851927,1.3412279509424028,a
-0.7632631302340402,-5.656514189325739,-3.4735222630011737,-2.0211735358424825,-0.36015977005107835,a
-3.2675815623582607,-1.6617219688157219,-0.7300629759524203,-0.5333479488415659,-0.3054003414755633,a
-5.854668939418344,-8.0105841930363,0.3120683461399943,4.267484848996586,0.3558324717940832,a
-3.3363786383123197,-2.7453258253030848,-3.336051311571596,1.8829978169497135,-0.08815843128788858,a
-0.10779217093156215,-6.0766637912296995,-3.5216344571748897,1.3101447917661988,0.9979289145077238,a
-6.29385038576469,-7.474629375755932,-1.4287219000661924,0.8426929051557777,0.08561064433501242,a
-3.865786158588891,-7.327970065707941,-2.0093236980288376,-0.04922181067466736,-0.7908272633229589,a
-4.143354279414694,-5.916912723974815,-2.676268685268371,0.2503191389921794,-1.0335165637709252,a
-4.831291530850992,-5.211122559440165,-0.8693954777878712,0.6779095916052258,0.6629819207836932,a
-2.3169638067641474,-3.536170116828426,-0.9733571982906863,1.2799513364685342,0.12952389213439985,a
-1.810632112860556,-3.707230095712846,-4.546681398485167,-0.9089746081439514,-0.5685188556808235,a
-1.9819128450234071,-2.4103295894147103,-5.456016429014944,1.320157829719175,-0.710646147457159,a
-2.0876838342883604,-6.426523911435902,-3.6755286024454135,-1.6233235754668682,-1.3980136243476813,a
-1.8033040196240053,-8.070294627198825,-2.2417928538721568,-0.21191117444701324,-0.9268850829939406,a
-5.500382509705678,-4.840823069363271,0.6848384544640598,0.24454606163628595,-0.35064035348697825,a
-3.7361681103387077,-6.474116626346007,-3.2608774410443977,1.0016250834277889,-0.04566593166287,a
-4.990801637089304,-6.716753564054815,0.46051914945383404,3.1064964243990763,1.285628258671666,a
-5.977978959499751,-7.715446246588695,0.1244618090275347,1.7802202503983853,0.7745805658140937,a
-5.158151695709047,-5.130707349628228,-0.3076585060329331,-0.41408436104949764,-0.7277201985751581,a
-5.163240820044559,-7.8759270724255686,-0.9727403108803304,4.232179267555997,-0.44707737317906543,a
-4.652382774172849,-5.116866881415067,-1.497600038273704,-0.8188496194633337,-0.36337841908319074,a
-3.338717726292953,-5.070305832548946,-5.680115664445201,-2.8106223795356216,-1.5244802023162327,a
-4.728083117199013,-5.38007536518291,-3.3060972515841147,-0.31340529581088317,-0.012591574090181782,a
-6.350384636875616,-8.784003622383583,-3.1723760568167383,-0.24713419292178218,-1.2529561950098234,a
-1.598362993406922,-4.177724530150488,-4.480941202623733,-3.3865479106471454,-0.9953023224228741,a
-2.21871925992335,-7.14402120391228,-3.0942570097605593,-0.49869098014364605,0.6486652735390757,a
-1.85945356692291,-4.879906695708538,-3.6507883874139724,-0.09842857537360507,1.8347022530769415,a
-1.068764753770813,-2.7353095835103285,-0.39474242956214345,1.6647120111210933,0.5855072334627952,a
-5.79703082980281,-8.547268386984095,-0.43542441684574734,3.243237763476862,0.055412259119949375,a
-3.645069957901623,-4.468107666169313,-2.7596114034844175,0.22709967367019215,1.8302427242502248,a
-2.5141205312168964,-4.164125998805072,-2.738059994548662,-2.735593116810931,-2.106368752430173,a
-6.928079394347863,-8.057445792120706,-0.7155368340400389,0.7424642994030942,-1.6039382850802342,a
-1.0387973504243433,-4.215436303126075,-3.507857591000424,1.4615587973549267,-0.14319733167647314,a
-4.665349224986174,-5.011343751484704,0.19044543036075562,2.3113091077932646,0.9048098283383185,a
-1.706226581223171,-2.417943159057195,0.2969331685775198,1.4973392992760657,-0.3343987659578534,a
-6.392280739977304,-7.089296886472941,2.897092695567344,1.4128328960845147,1.3204635186897342,a
-3.0798394410588927,-3.7836511402502344,-3.1739395274824522,-1.4131346096483242,-0.06466851207894943,a
-5.452337054112054,-4.687645846147783,-1.6538551958250751,0.6487831099000978,-0.34561452066583,a
-2.747703852002836,-3.7099099692731774,-2.698600843456089,-1.370361997114972,-1.2247890840298281,a
-6.6736331301040765,-7.508257871412356,0.5400922797902719,-0.2500924509358221,-0.9383344879774234,a
-1.6945467669563956,-6.302790426380464,-4.7226316045366605,-1.6348230767967338,-0.036114936083849476,a
-4.877637792066982,-6.893891814345572,-1.9723736531509033,2.147771276963989,0.3022947398851073,a
-2.398352331796675,-6.063000332831684,-2.2186992062225,1.0774384770401386,0.6473023923843005,a
-1.7448244367026162,-2.8581816599453624,-2.438980677090628,-0.9913955473115221,0.9963535688615951,a
-6.209404531251892,-7.042898218835844,1.1597345887846442,1.132683157504324,-0.8867555141035072,a
-4.665091993845387,-5.043513337515386,-2.0949127683737867,1.7918256755528952,-0.7174327171421523,a
-1.5133544763677933,-6.188136877360378,-0.8464119201322806,1.399505385439461,-0.2042373003725022,a
-0.9662035529332871,-4.135752770267994,-4.435382184545204,2.6340345689077105,1.6107955674606451,a
-3.5453034748404053,-4.9316667849439675,-0.3751234548900333,0.6264315116928026,0.5186401776645312,a
-2.759599671705489,-5.028217200506415,-4.377238697615575,1.0010559186922579,-0.014866541271567132,a
-7.5634214705256,-9.059779135902902,0.16043561209554125,1.1259504078744054,-1.4032618391214442,a
-3.5889534322112295,-4.190958850789646,-0.5688582522216318,0.5321260007492723,-1.1572793677066153,a
-3.4217011429319473,-6.607416866532544,-2.090194807561251,0.2267235437925833,-0.4876716183243798,a
-5.872527107254284,-6.444206779998222,1.2986663369187517,3.2233463812547325,-0.49439845298966506,a
-2.246957192996326,-3.659262633498041,-0.9905624983845143,-0.29251203114514585,-0.41071330351969554,a
-6.404180649767146,-7.792532561995857,0.08001737252679855,0.29066972131023433,0.1849420186204163,a
-1.7174173128239534,-5.335845955157106,-1.800029432082211,-0.14727358389055192,-1.4467626764348065,a
-4.519024661146803,-4.392571353698551,0.8536803109963925,2.033068398784325,-0.004467218683071123,a
-0.4462886450532795,-7.794863657594004,-2.159697887394919,1.3344545511607626,0.4623803992430689,a
-2.4668532220266943,-5.935318519670296,-2.731605714851264,0.47928177116185106,-0.04704708722651821,a
-3.3249647779665787,-5.3250014974274755,-1.6323835275549698,-0.14707255962660695,-0.511089789029666,a
-4.026025074260689,-3.943656543376398,-3.471621060194831,-0.9825459306857048,1.1972687133051725,a
-1.9544948360832022,-5.547113098272207,-5.181943780205413,-2.140751322163482,-0.45143154435858623,a
-1.5807467467168461,-5.96212799809385,-3.7037642826871107,2.2162490767053598,1.8955187990862794,a
-5.277240859531116,-6.554139913319178,-3.6893198148330657,-0.8243840399648121,-0.522478325328228,a
-0.8387887409404741,-3.277329467935868,-4.063286091259671,0.3735604534975598,0.4937864072736708,a
-3.7639183541224117,-7.523307631971553,-3.7939036772029437,0.31888143725303847,-1.1604371951326222,a
-3.369710765330639,-6.109708157931119,-4.993242197139923,-2.0570316258089054,-1.0987372503985486,a
-2.7662260338977793,-6.443775982715536,-5.684966157286246,-0.6971059449765092,-1.580774789432949,a
-5.38205591710084,-6.173681932995508,1.7662136745007067,3.3456086060443617,0.4150682682915083,a
-3.171742775853365,-5.075517063534397,-2.7771684315402396,0.20261808008602736,1.4898362195256183,a
-0.5116090966140084,-5.6524259833681665,-2.816926776361105,0.9366907896943344,-0.15629567473942238,a
-2.198768205673672,-1.4107151565492315,0.5809560380058271,-1.1598900762929982,-0.5657010081280982,a
0.12126378596957547,-4.828495131491924,-4.13012978558675,-1.0554251380972142,0.06360461044380353,a
-6.7439313057137875,-6.497706238600212,1.878837959292435,2.005942362442068,-0.3604760095480468,a
-3.9180715147217744,-7.749447149454187,-0.35218195790761886,3.6575325855333416,0.6069326149308472,a
-2.429809912597587,-2.8077406317778393,-3.982842734940427,-0.6738483280669597,0.14169113650325388,a
-6.942996562145682,-8.444138104928994,-1.0769706135317827,2.382242311156351,-0.281207695430101,a
-4.891385318350947,-5.241952717194002,-2.5474976254137656,-1.0073688861805676,-0.5471076819783558,a
-3.4867653110862062,-6.588009930842424,-1.5936427480029212,-0.7395931281175154,-1.0985100259416276,a
-3.9443372641607017,-4.796370578390797,-3.6877879428382383,-0.27287498133558724,1.323899708723713,a
-4.031345178984021,-5.275533201991611,-4.243311459720377,-0.7023513906832028,-0.4795371605959456,a
-5.916650926640402,-6.396253251201421,-0.2802969060914079,2.067946437410048,-0.09530816501868211,a
-4.450315121348025,-6.150789740341696,-0.40828901652431504,0.21935091688218591,0.7255039388963868,a
-3.989791989934596,-5.320978917400767,-2.453994691759228,1.623231198198517,-1.2563007076200317,a
-0.996474577856811,-5.304519008867619,-2.8889719814475274,-2.1784307478130582,0.2212019057089335,a
-1.430214726684794,-4.445501498293897,-4.436172121335564,0.9280730431019323,0.5508186751305403,a
-5.980690504456326,-7.098096903866673,2.5334341540575287,3.4903343040360464,-0.11174664942829712,a
-3.648130150482578,-2.443957831847431,-1.0062426080894271,-1.262642057214723,0.3255050436994919,a
-5.289967526638282,-8.22792914778423,0.1449143392810886,4.173082646632201,0.01666141843719738,a
-5.7677631474140005,-5.640428007229843,-2.9503190648392064,3.331460106759296,-0.3342533748284955,a
-0.5575799214047084,-5.357000172967419,-6.539844527923533,-0.805538867205681,-0.3591574523562231,a
-4.367419887827771,-1.904318269929141,-3.0200147948037195,-1.449872561566579,0.14831134081661332,a
-0.7578667250867291,-4.91209695783772,-2.727295245742184,1.3713035049622806,-0.9029296715552594,a
-2.2970717914932357,-3.371081521057881,-2.0221089739877063,0.9844150042255787,0.34522937219909366,a
-4.967604490795577,-5.064068061901813,-1.0049119014014483,1.1438626563453185,-0.7984298452692464,a
-5.422979361905168,-7.962133019984552,-3.0776446509970206,2.7474128240588023,-0.4955843783073148,a
-4.165009193769444,-6.359899783766603,-2.7776962657761803,-0.4003117805666024,0.3132795037262448,a
-6.7579283579259775,-6.783317156599594,-0.6665546094894187,0.22115805539443048,-0.6630957600995526,a
-1.903245737753849,-4.366196339484108,-3.1495246478571475,-0.5415709209079415,-1.1646828166835228,a
-5.0028901592858,-5.050398511427571,2.7436911199842675,1.6413174558837298,0.9646313199196371,a
-4.861197082073497,-6.392553664575287,-0.6882348588065166,-2.5451372418578475,-0.3541773521989949,a
-3.6616696741064456,-4.536923518584417,-2.1007061366733204,-0.14875520259139632,-1.6551092131542855,a
-6.232794635284376,-4.767607075404857,-1.6348411615696194,0.2621721283165162,-0.7881583807352908,a
-2.2010992096728508,-5.620233229114549,-0.05860289024977053,1.0338606073085688,1.1055560627538379,a
-5.684109444937076,-7.2512165733604474,1.008105207065933,2.6317267976898986,-1.0855660489647994,a
-2.1321152287096337,-4.646499139702041,-1.8397809387806543,-1.605539577647307,0.08422282167999434,a
-4.066988441407038,-4.285409237061739,-2.680067964877623,-2.0172272147825727,-0.2994068887356349,a
-4.123287468508159,-7.025936260395814,-0.9283592795294028,2.389197857593315,1.3714824800508836,a
-4.699142437414652,-4.390282720408591,-1.0597667172985386,0.9577502197027654,-1.084396427852068,a
-5.187655655101723,-4.459559798952867,-5.286915549231448,0.02876820176770277,0.3489971322189207,a
-6.339161736466285,-7.643400637015301,0.8335657467666719,0.6836010385974586,0.6519741951975845,a
-0.8143302315266754,-2.222779309769865,-2.2401019037945527,2.879092722786135,1.5479142547618592,a
-5.555761603250367,-3.264264579466199,0.6991274424072309,3.0728261442237086,-0.5801949912029484,a
-1.2297744697991984,-3.851771461940445,-3.6864152617919204,-2.306653727346169,-1.6126036377510964,a
-2.205543533633009,-5.109937095098489,-0.6654133039464215,-0.5460724667838003,-1.1648727501788276,a
-5.590459867045388,-4.938224817109248,-3.039395488345922,0.08095707734014462,0.7185199427408682,a
-2.0398062581979572,-2.5951385228398274,-3.7720962559120683,-0.7219235372404282,-1.01030577881297,a
-1.3824966152167644,-5.894112094276427,-2.225539606352518,-0.5630936628730859,0.10366012515509687,a
-4.840008423407592,-5.082916601698677,-1.6857968585924386,-1.4356833167335628,-0.3920608553329077,a
-2.2169224080265737,-5.88123551031455,-4.577065561067882,-0.5446908940211597,-0.14201635186817543,a
