comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,label
0.3027302587675417,2.3893788396510662,-4.1531935529814294,-2.5700980389953765,-1.0038484725974546,-0.18598303453962545,l
0.06078351013214196,0.7603873135873055,-3.558533765996614,-0.9432939630779766,-1.2123950690515388,-3.4715216950716594,l
1.4177381535596996,1.5097866798099715,-3.900237016608282,-2.1169023200725343,-0.6884433240113735,0.7504075125889395,l
0.07691024111866405,1.0085041405776172,-4.432937940982319,-1.5035615343797786,-1.6904897561690173,-2.412042401761353,l
-0.033752705530330704,1.6368891101163023,-3.0294850672052,-3.0486059804706818,-0.45762249816925643,0.0022258027023870125,l
-0.29558196637174805,0.7275375769614466,-1.2215166477627761,-0.9230311871453944,-1.456452227773195,-1.6833896174798013,l
-0.9076674628822576,0.870958226245819,-1.194682071076431,-0.6662676631055453,-1.628823871186294,-1.8636472284599774,l
-0.38479075959633535,0.6106836596725773,-1.749342327433718,-0.043137531185487896,-1.6987024536978388,-3.791995789272592,l
0.3546291260540708,0.25105105182541926,-2.723567552442376,-1.4690866154672013,-1.120340315049684,-1.8645479817460386,l
0.36728518982435493,0.6483369835428919,-1.700568365506924,-1.2410690880295692,-1.0675996346921155,-4.155186505988494,l
0.30235551024495455,1.3923761063611404,-3.145158670018034,-0.9028530679960048,-0.3797730355963446,1.1870032655143192,l
-0.22201364823430905,1.2453048685152661,-2.0928261351461988,-1.8596407239267743,-0.7900340728966652,-0.20107700342159235,l
0.5425207352083379,0.23632625359542933,-3.3909482322404374,-1.0754044162063483,-1.9684692877947043,-3.1202933962954957,l
-0.26211492146304366,1.4468826236601693,-1.8636851341365122,-0.9503814766853312,-1.1851422329630212,-1.4736743225481934,l
0.043341927973509976,1.7374140991434897,-3.0430392769558217,-2.1601580909150595,-0.23414305500976723,1.5116835918176763,l
-0.7802355076094337,1.0492866172354416,-3.364358791074416,-1.5549665815577787,-1.3288983858721326,-1.6439505038006073,l
-0.37373719700133606,-0.6844210618745515,-1.7775886271561654,0.4060126461650092,-1.0311410465374462,-0.2913994290273904,l
-0.5195614674103805,0.6030269264019127,-4.1639372411658275,-1.6805903347511302,-1.1856851105158046,-0.7561601254780232,l
-1.7694672959722126,1.0204613900630672,-3.210037841864638,0.927329221908444,-0.4341208382015249,-1.8010147193606585,l
0.7346858527111967,2.527016935848036,-3.0509906260105413,-1.2220943313699277,-1.334166239236806,0.25803145984678155,l
1.9744147219959707,1.0737371464668757,-1.264887301171738,-0.9080262326944735,0.16896185718328177,-1.2289993951842808,l
-0.6662114617570525,-0.04460653417621914,-3.29648886129496,-0.016687142139631236,-0.9436310331989013,-1.939733623856691,l
-0.494540368262865,0.6861069677766377,-0.9904953195980618,0.6772277601374201,-2.34673788723944,-2.898527546360587,l
-0.8777151251142998,1.1447329520989362,-3.082229081849466,-0.23590418744234576,-0.4057134669055743,-1.231181937840403,l
1.9227636316870549,1.22980327212921,-1.5268800257139101,-1.9353426293632445,-1.5124372957122714,-2.5765988145353855,l
-0.20997803524816144,1.027731383443637,-0.7409712630650216,-0.68190972655119,-0.47625061939327024,-2.0498092814237783,l
-0.3611845450630515,1.2741582229941468,-1.6773857466942914,-0.9807795393248632,-1.8938860293282886,-2.722549316816459,l
1.261745647991885,0.8205437705079309,-4.477202499861937,-1.0771625918800145,-2.244509918617082,-1.9214833049179896,l
-1.7081653611060417,0.7024847932858462,-4.602207519948261,-0.758742065114528,-1.4603582924577787,-1.3118060972873598,l
-0.4405104713457897,1.0846580490629816,-2.5137985662591387,-0.8145838080272325,-0.6104400962931013,-1.4811551952066164,l
1.044367805085212,1.5143711049572026,-4.623853965977542,-1.0916061272569233,-1.9632252429443215,0.1407598056784932,l
-0.25900409449909156,-0.28831630630885713,-2.8135600027343144,1.8542609355494846,-0.7903923357463907,-3.7088317946735714,l
-0.23460028758984244,2.4107118534429217,-2.159523668778281,-1.816748804421576,-2.1859891757329604,-2.2840479488040493,l
-0.08968185206533752,1.6977443926699007,-3.3433033173682927,-1.4434401812801652,-1.7385558552537441,-1.653615950081128,l
0.4519877224068755,0.529885785564474,-2.6267381944675643,-0.4820895059692184,-0.5611738780063984,-1.6046385629632365,l
0.47964081420670873,1.3630079269567263,-3.7831820715115003,-0.4930448422150236,-1.1051986415740112,-1.0007153253873478,l
-1.1571887075002054,1.223552213041916,-2.024805632259799,-1.7516118266720087,-1.5593976158744638,-1.5903976493107606,l
-0.007492374536289479,2.6610863469007713,-3.9332083837372975,-2.9921518118746318,-1.7010659503817431,0.0733767150695088,l
1.1315425617087598,0.7202713416840981,-1.6126721101021793,-0.09713268708857399,-0.20019389571167134,-1.9252956768782767,l
-1.0802646215192961,1.0893319070880367,-3.982138964028762,-1.23464482725026,-1.9373401770939367,-2.6429032358028293,l
0.5852232024883567,0.05147439939322418,-2.4056013906597142,-0.9518877734350056,0.12406818908135071,-1.6037251655653209,l
1.0057433705531873,1.7207190219974637,-2.174284997582825,-1.4286095376018242,-0.5158874560780105,-0.33060202747257506,l
-0.4181516282739678,1.3754827056475556,-3.1063329760236034,-2.668772140497486,-1.7931530623286172,-3.2514950784944356,l
0.2580769312907089,0.9427043579216994,-0.9650186834902874,-1.257059191088263,-1.8934224141687384,-2.374383234117616,l
0.8044403357070945,1.7497276547770206,-1.2777165335750975,-2.23384918679053,-0.5002773230590621,-0.87990659811419,l
0.3096006127828953,0.8066064600260178,-3.7674638268186356,-0.32327368020717223,-0.8447346942937762,-1.6263255232874456,l
0.635981871810602,0.8778974953286975,-2.648508979527038,-2.28024571633486,-0.8785136370696278,-1.1534763537007409,l
-1.1804365770979024,0.005321690574726961,-2.4766391419589944,-0.813498996323942,-2.1422520884416136,-3.1965050256546133,l
-1.0561733876212003,1.7583620381650549,-4.734142457137236,-2.641873360375279,-1.379596342192149,0.062305678455120354,l
-0.12501105182726202,-0.6714310289516099,-1.4824062275705052,-0.33643735633494665,-2.165648796225592,-4.120183083855196,l
-0.11088072800922513,2.1845967346936215,-2.9073201071463193,-2.254887121881977,-0.6696413589898618,-0.2090007335702656,l
0.45440757937135756,0.7299085979068999,-3.053617386675361,-3.039039050908213,-0.9068562918653893,-0.47197315235019055,l
1.7083963132969904,1.3545942749496245,-2.450533391094412,-0.21682168219864384,-1.2714148325443602,-0.9118882191508032,l
-0.3238713476444462,0.9989426505984415,-2.3245704511066134,-1.0190074760865837,-2.14465296187772,-3.646129545193474,l
0.5618323764781181,1.8268581820483558,-3.1906781523748546,-2.7337510488507495,-0.8795126536936186,1.4173403864169436,l
-0.8890021311612909,0.20033341497234244,-0.632133448180764,1.2234870834489249,-1.036741470321488,-2.0931664135212373,l
0.008905746199230923,1.8059226518943332,-2.298118380435194,-1.34691791058494,-0.6416920455801747,-2.414790753179099,l
-2.189035869121073,2.0701739329885287,-3.140078092328444,-2.397617406891687,-1.5624068234418236,-1.2716791617482865,l
-0.7108768518512474,-0.28945491245113586,-3.669084341115913,0.847989392208306,-0.777148154073727,-1.4861042086155372,l
-0.5141303998265183,0.6286870166334894,-1.1153888464995778,0.44912096726232675,-0.5167362019240339,-2.0584536376009446,l
0.6744412328245005,0.000206960877173776,-3.8672820779267982,-0.914542203876274,-1.2891259492799982,-1.9494516519948786,l
0.41958948191825013,1.2843400441212196,-4.457507974440643,-2.2154812676200843,-1.4434024166970967,0.21532546859267898,l
1.034138294048552,-0.07090081791356019,-0.3849136794332983,-0.5967962565245413,-2.2075036765780367,-3.590529782184477,l
-0.22619377794763984,2.3108440003176605,-2.485403560631143,-1.2520479057090539,-0.2774639586897343,0.8417853675260217,l
0.9679633523702386,1.1292572477528229,-3.224523219386005,-1.113817658246075,-0.085280373036877,0.29860093081205125,l
-0.2938820519562459,1.1132198245178386,-3.2073383795916337,-0.3175711312037556,-2.0337676161291753,-0.3292807345322088,l
-0.05911534052446357,0.2985192820077135,-1.8923308998885895,1.5450886869231422,-0.7999550917896867,-4.210262076399428,l
-0.3364062233307946,3.072704964553645,-3.092346827595798,-2.870336670778128,-0.7911685738328731,0.7185758211965455,l
-0.30799455954654886,1.537878794506598,-3.7983411562592817,-1.714268196235865,-2.2879006749047788,-1.4012807743127071,l
-0.5973487427186752,0.021064417242289878,-2.351419843035431,0.21529654680412294,-2.7331094585764575,-4.286165193324481,l
-1.247676521870494,1.3803657424071125,-4.889660175994206,-1.0099537582484595,-1.3453689469341414,-0.332837603776332,l
0.6476422372806766,1.6101934303008072,-3.3230485478570593,-2.968571407636303,-1.4191488853320535,-0.042089431226966706,l
1.4294528097453434,0.7120011756097896,-1.8697669710177394,-0.20949562008955938,-1.1574715890210998,-3.211206467954876,l
-0.6927006553517046,1.9293213941334222,-3.414789636633073,-1.7441720899162476,-0.9604619890270274,1.2670032898373929,l
0.5027600568306101,2.277127870104407,-3.3999852413045835,-2.7286808723950897,-1.4800000098315615,-0.607257560307781,l
-1.1629050908620817,0.584341053774008,-2.561520276751948,-1.885464704563651,-2.360344644087407,-3.029461157930237,l
2.025720245085901,0.6212038502841651,-2.102051053636462,-1.6231023579777968,-1.4525542026460467,-2.5691858883133993,l
-0.13343111981557396,1.28438785343668,-5.344843897383802,-0.9762741870744067,-2.316830996810408,-2.3080337096128907,l
0.28985545157459897,1.6747928877840026,-2.9620787629597567,-0.9796140726994128,-1.362074150116641,-2.304793067082851,l
1.062337195408702,2.729132445283033,-4.627105224612363,-2.6622822179457826,-1.5759670792536533,0.7430766518283599,l
0.1839844736193871,1.4105145207789078,-2.537213673473484,-1.0200265624105826,-0.466483906404327,0.5319263157300396,l
0.9250386321592439,-0.2039090259761633,-2.7810263304158287,-0.3265171368513538,-1.2874757300320072,-3.2977798772684137,l
-1.5521529204350348,1.2871822199233842,-2.103802079035488,0.7866862473843188,-0.06672262710488969,-2.0659321260199044,l
-0.8677770921966278,1.5627553932120375,-2.2988454399584626,-0.36523164584050083,-1.0611458605025061,-2.098475428971579,l
-0.09771313725955096,1.243318791600731,-3.718097030273155,-1.2246670004030107,0.21690512518460991,-0.6824541312265465,l
-0.4965049294085448,1.4266715403549286,-3.852229712287644,-2.0359961041996493,-1.0445086171263844,-0.6651100975282461,l
0.19622930056453036,0.9629852569273208,-3.0933650314550984,-0.5493640580732067,-1.8341002967026454,-1.9257471315442647,l
-0.2112191526910899,1.588744121658883,-2.3194723878502623,-1.0293882527105647,-1.3817598084612652,-4.615108617102379,l
-0.3150333064173032,0.056376474479873574,-4.46058249298141,-2.2409007159356222,-1.5546053313915762,-2.5150802492174025,l
0.0016197447692917072,1.2351795547345956,-3.610518882526975,-2.6223011689490527,-2.026991019057132,-1.8262813776436047,l
-0.4204891985859813,1.8627911080429613,-1.8698835659183342,-2.5950633522403486,-0.3852687116960412,1.1194625950240056,l
-1.4484136954462188,0.6551760120967705,-1.7762455270768067,1.7289290410404776,-0.07486175414492564,-1.2673199561610917,l
-0.2117336018405088,1.6200579827536012,-2.303460592180784,-0.694664015679269,-0.43564622265349334,0.17655571251691635,l
-0.6841974860226535,1.5728894141211938,-3.43809031738266,-1.565309985203743,-1.8708038672126084,-2.4112850965876027,l
0.9996368337992426,0.5392876069161138,-2.968334944723782,-0.36989937426113434,-0.6081592130228345,-2.5231690074667026,l
0.3324406752530141,1.7471295662039419,-2.5297525477727363,0.09103636434223229,-1.7264414621694744,-1.4525843365177173,l
-1.515265532107293,1.5113877561354296,-4.599638864296034,-0.7328242103436312,-1.1309545938255992,0.6317096593156626,l
1.280280850834348,1.0372531615627032,-3.5020255411652914,-0.34227396629872364,-1.2770743811992695,-1.5295777665871726,l
-0.7355071631846235,-0.3461719292604866,-5.4955846384828,0.21925471071597902,-2.6771444423307678,-1.647899262351649,l
-0.9622353451508374,1.3133368627264894,-2.095527894301382,-2.3936650778444273,-0.49586405968280983,-0.9994667574946372,l
0.832044322881399,0.2055796547135487,-1.5146655860376308,0.7055487672428222,-1.4292694965038077,-2.5163338162719255,l
1.485855659456768,1.7589587124429915,-4.303259929168217,-1.0352727193758509,-0.7757437384874785,-1.0566641814879028,l
-0.2829381231963057,1.7832467620615784,-4.898973609716882,-1.362240647228377,-2.8576628814040634,-3.355152642950932,l
0.7182072148542809,2.912594433514168,-2.677953652847882,-1.9717979245183117,-1.7136527736666247,-1.4538833855906594,l
0.035619742351419376,0.8755990959062339,-1.576819585968931,-0.6375574521568553,-2.103759245869595,-3.611157213987347,l
0.3578089579864034,1.5083005336302144,-3.752348713090319,0.09116671267752544,-1.717139136202568,-0.9455543115062475,l
0.42329439628854,-0.05530561202910282,-3.496437187545332,-1.6190692837030343,-1.9517477273540544,-0.486850078550718,l
-0.32083999259350143,0.6247693701794573,-4.1286978670357515,0.033655995296372414,-3.0425710155315544,-3.6444166910133315,l
0.14443544818081994,1.3948205707932797,-3.7556431679282185,-1.880148848704657,-0.02187059422023555,1.746486707993668,l
0.8936838593695053,0.8051917920029709,-0.8369800560950899,-0.14986675785849887,-0.4050067237369435,-0.23503936154359992,l
-2.367536817023095,2.129483926297987,-2.887068147115225,-1.4784936783200164,-2.7708587810746383,-0.5239641261719141,l
-1.4829899953648045,1.9434093975721511,-1.8923444515852017,-0.5171275437865436,-2.4909992613962513,-3.799217327688273,l
-0.13166653526312258,0.674064354640759,-2.5077322062240266,-1.7843329635821334,-1.1540553577773194,-2.064672269521907,l
-0.35564001683272783,1.8540142104341215,-0.752161571908062,-1.6128302538155146,-1.5405950220410531,-0.0893851249650676,l
0.7648877383291468,0.9505155048894695,-3.2017116169581614,0.9042616368591929,-1.2263069077672983,-0.5208454501055655,l
1.2609915567576355,2.2699333094774437,-2.7592083487222987,-1.9197599945464499,-0.7561763644070154,0.43118826754320405,l
0.904624496394588,0.4284737874080142,-2.4228623761465213,0.6579243299707852,-0.37996565315832675,-4.095596433230083,l
-1.9249578971030985,1.7425955202966974,-0.3550725300755674,0.7262201521958443,0.11975934874473346,-1.984826781547255,l
1.2968281776787232,0.17680904328374392,-3.116556025489314,0.36312142815354664,-1.6138547694729082,-3.3651235630757315,l
-0.37748766888358437,0.9049078011327789,-3.7312347451984804,-1.6883290775693318,-1.4331275764375424,0.9398350016555216,l
-0.6958914352023032,1.581772083642417,-3.8981550501402777,-1.969919782107611,-1.136725198080554,0.3108972821938387,l
0.1502846030889532,-0.14508425526404045,0.7336459484547186,0.3504345690896837,-1.9863714679331264,-3.5014224340516353,l
-0.37846388737376097,1.5510990410588397,-1.7795821816808093,-1.4029532648458105,-1.5385783401165003,-2.077063507426404,l
0.2662887323007594,0.40361965125549587,-3.4854078120261227,0.11795073972855885,-1.1451122798688875,-1.4991134175336953,l
1.344897274986153,1.6583835698945173,-3.2977691406106917,-0.8854584445953472,0.06417089553654501,1.010526428242926,l
1.217307892464665,1.61076973483472,-1.9603135542751942,-0.7592722268667145,-1.7973535682394377,-2.6712286156250022,l
-0.7302843887306725,3.2570537980071865,-2.3843857522805747,-2.366514901416224,-1.1184304188360712,1.301031162827748,l
0.12335666852726214,0.06278581960190054,0.11709425093685732,-0.029464542615807048,-1.5497367858309699,-2.3783618375596856,l
-0.341497372863925,0.07618004532837976,-1.79591198723779,-0.08314529954888988,-1.432831489309658,-1.6331039365741984,l
1.1314858248233863,1.660365749199967,-3.5981632185820667,-1.456953235171669,0.1414316551632015,0.1998544423310593,l
0.7015557388037206,0.6476060050485167,-2.444471455311598,-1.7339508163430541,-2.1332639888406595,-4.044110737055894,l
0.007890655160421355,2.6221093076257884,-2.837173944270953,-1.7816310123821628,-0.5341573729757148,-0.8510208295461379,l
-0.9460179286150524,1.6004973734609798,-2.7421747003184147,0.205868983739641,-1.6464900849162847,-0.29049528082452997,l
-1.0653334277647457,1.8790950102307202,-2.46101079149597,1.190642772834865,-1.1994163519417302,-0.0707386877458915,l
-0.9644909704785329,2.082439008598356,-1.552414486233283,-0.17932665698116565,-1.2256062379323693,-1.9084166622398484,l
-1.2045751813086478,0.029053836158129374,-2.6145717161637134,2.3557684075604994,-0.8653192130370888,1.341611683200511,l
-0.5339260542545373,0.7249197903575004,-2.9805857588588696,-0.9587405129917587,-3.1281730209476617,-4.43900413257888,l
1.738331067017309,0.49181304280274885,-1.72693311571467,-0.2768549288098148,-1.0175749103419187,-1.9872368010298425,l
0.8178967822805614,0.23429506924703744,-3.341128635743631,1.625546792383859,-1.8820390725975404,-3.8744385344465817,l
0.23329151253075855,0.8490837412860529,-5.2542668744710275,0.4033149653467094,-2.028774332164929,-3.2285658867843545,l
-0.48517976892378545,0.6095204370423264,-2.2523348953327393,0.18161546493088593,-2.2163064175430534,-2.717044788436589,l
0.7807723958781346,1.5946276098546472,-1.4785393648913059,0.8897973083736724,-0.47521859585992593,-1.9135135724504582,l
-0.7430244619507638,1.3100340747058006,-4.374556745962723,-1.8130281920127802,-1.6725033159389973,-1.0373260513056652,l
-0.3135807645464504,0.5050275964637309,-1.4641292082711566,1.7232671111452724,-1.1644167201394846,-3.8188578001063167,l
-0.6033670191360896,1.9269644502005068,-3.690685582571676,-1.0993319957236967,-2.693039890563123,-0.4081244649874654,l
-0.32319451696184504,0.6638282372104677,-2.6792029769712924,0.7224555494963308,-1.2195690123776628,-0.8508918337936264,l
-1.8614474259294567,1.8311689221995997,-1.5193721999589986,-0.5758094017876958,-1.2983935862796137,0.03006413005894715,l
-0.5938748040594116,2.0685124836957596,-1.7527978070607686,-2.471840384431523,-0.6267750837398068,-0.9755711684055388,l
-0.8166205843713032,1.382626111306682,-2.524297920595346,0.5272774174304697,-1.1244839622792946,-1.7292451002351277,l
-0.06822460250655404,2.654992400838948,-4.711370725316664,-2.1676737725345387,-0.7248831059212357,0.9261516517092826,l
-0.25536899656673034,3.098622218828067,-2.420423831477363,-1.0809388399043836,-2.0453711161398127,-0.522600572519778,l
-0.2793643982166263,0.7720952659059456,-1.6914042133269092,-1.0075571765946785,0.6613526470053787,-0.33904277197803645,l
0.4188017410489717,1.2860715242125775,-3.113208804230485,-2.022521440783469,-2.4171631489329513,0.35011921520324535,l
-0.030500702682076178,2.126905248951692,-3.620335975947163,-0.9445598295684623,-0.5575600618621579,-2.050474749680418,l
0.3580170835172005,0.9442255941635913,-3.476922953918033,0.6519233069339424,0.12157938291580293,-1.518902898052878,l
-0.12003667414190856,2.697414931903715,-2.72898782736631,-1.320419481579667,-1.3623455817974692,-1.5860788279093063,l
0.7834014047582557,0.9866778468813936,-1.1951164291692573,0.50466657856188,-1.3378378878728365,-2.374004295027521,l
-0.9290823541757914,1.527352848572002,-3.2717685419767353,-0.22824403907168794,-1.1146740587471256,0.1948284803905262,l
-0.49465816776607674,-0.4621126843251695,-0.6750265893464529,0.6894407427645367,-1.4832395278734065,-3.2908890872492447,l
0.8587278423481519,3.160676706124537,-0.9427140036342432,-2.6029554825952594,-1.7947247297390587,-2.166253468250444,l
0.16489455589668744,1.8562360746458773,-3.191741096354563,-1.5020744843735188,-1.6550244270546153,-2.101127107857724,l
-0.10046260279799835,1.4176382007635602,-2.5860298660917667,0.48234692626179926,-1.7815275549707885,-2.875469617096252,l
1.2513582589120336,0.8511934157355502,-4.018908837089899,-1.479686513890019,-1.852399942266057,-2.559539216259155,l
-1.7087589764887479,0.6600148821160003,-2.212013765468954,-0.03960187742298151,-0.95058103401258,-3.7396922846560936,l
-1.3497722815108397,1.1135834000587306,-3.026028064734315,-0.555108985886536,-1.05164241102926,-2.051695988009232,l
-0.6266424204029727,1.0770149621602056,-3.1510854525325835,0.6099536825144054,-1.1376815365196453,-0.8980005986484988,l
-1.7676824672849054,1.055079312066771,-4.942889443860082,-2.1681584737802586,-1.9741854129728948,-1.6282111484213082,l
0.30581100381235904,1.8347757305041374,-3.0052138379220596,0.16472663755801562,-2.734807046979578,-3.5027965878192995,l
-1.0370431750510478,2.031673151056109,-1.5618914714821501,-1.060239647766399,-2.287514128026794,-1.9944791209739487,l
-1.44106119889026,2.369155210142764,-2.951980756343139,-0.428549154507626,-1.2615197622116239,-0.8872550127058967,l
-0.8256286492250993,2.463673778998939,-3.6290524863325,-2.039335130435998,-1.2613380345553515,1.0576501756899053,l
-0.09699466604730944,0.18786034091962228,-3.5968095387536514,-0.04943109677683103,-0.7105875407303365,-1.3375963346043536,l
-2.847131339459768,1.3143717909600066,-4.346863405540411,1.7675961318929185,-3.8491816391356855,-1.3003162857282917,l
-0.3243872217360228,2.228607704219598,-4.146845557368736,-1.0263881937531132,-3.576346639017328,-5.140928002886143,l
0.8522117817674736,1.679642363240328,-4.837232883581253,-0.8325723634465243,-2.9288836884181713,-2.3128081718422475,l
-0.8720700062342551,1.5493530437209369,0.5342331095397367,0.25766978889017805,-1.4860812192149475,-0.7237413508480254,l
-0.1452871734260018,2.4900630406778976,-3.9242449424845547,-2.706629795130847,-0.7973875156504944,0.29651603049100805,l
0.11785549992152307,2.3117195844402607,-3.6060781827850867,-2.4273390839803284,-0.5904053181558065,1.0980767463390204,l
1.677139352907041,-0.4605844128716111,-4.018503727489162,-0.4906771624841767,-2.4860539034119973,-3.759745551910558,l
1.3135208909653058,1.5468294403278235,-1.6814690837008368,-2.4144320303481313,-0.06543341499370316,0.7765129027546674,l
1.0373757288104906,1.6593176245758827,-1.923785047838031,-0.5848068830026842,-0.05968721624357169,0.17632316178637414,l
-0.7192144253680042,0.03225191313020687,-2.4018221201037195,-0.09450886635277982,-1.4149197785429903,-0.3309862507884894,l
1.020265453012983,0.33181508094447837,-3.1386959587078334,0.1710654961852239,-0.7885400986222223,-2.9156099728879457,l
-0.07493459736721124,2.966515037226067,-3.5354876815191982,-1.882264448201072,-0.061879724681315494,1.284594379666052,l
0.3357253814626863,0.7771569462944514,-1.4727706922819952,0.5733967915882953,-0.1927773217308895,-3.105334570052812,l
1.0290196786574268,1.6036671479442504,-2.702708659193061,-1.605067853702536,-0.835496298876077,-0.6749025505708776,l
0.5581379372005439,0.6776619180473797,-0.006490806166683765,0.16380238216523235,-0.10736100752082854,-1.6353436300993365,l
0.45636572798184327,2.135562120148144,-3.939794357512351,-1.8768343838434696,-1.621157427879213,0.25932739416646455,l
-0.3905796448857112,1.7762704654748493,-3.0746676829516795,-0.618535062933692,-1.0015483548304984,0.10548072914288287,l
0.694149985427438,2.0274940180800747,-3.1832862492036775,-0.7965216428191233,-1.6690925780793548,-0.5019298989922595,l
-0.23188633806266623,0.7963446219957748,-4.658820186153737,-0.03643676859904191,-2.263861845913923,-1.254124288344538,l
0.5840159850832869,1.0179258271137146,-4.97272544947686,-1.4475300903911452,-1.5806187289381346,-2.3303254202468606,l
-0.2318148500600363,2.032075951395227,-1.351795421924356,-1.7419384086938483,-1.9785965814827478,-0.8607378434149582,l
0.9643588253481129,0.11064536912899614,-4.699041981339587,-1.2215564530040286,-2.8316437000155217,-4.027732158237951,l
0.1688918454458193,2.417932258026349,-2.8510965219737305,-4.45006249763057,-1.0548395223656872,2.7053788391921234,l
-1.6843476724671256,1.6485860371400152,-4.297665781666377,-1.7140915415590647,-1.2795901198051647,-0.4732957330472454,l
1.615567257928964,0.6342327693755541,-3.839857994595062,-1.6491838589292902,-1.6659703663020735,-1.6268615718318236,l
-1.0178063457308024,0.237866337430455,-5.018309628253258,0.13243931228695283,-1.8202790198580037,-0.8667358944818426,l
-0.08481839415191302,1.1306888501155545,-3.3141033367913444,0.5046689542866839,-1.3519918118832763,-0.6665329902892939,l
-0.2003685924469264,2.1395540799711243,-0.11383408447775133,-1.9781144098272538,0.010825217970587862,0.8712113198119105,l
-0.3208572664643825,0.16273427238257457,-1.8780698961517488,-1.4406030010454547,-2.294054319339588,-3.458128865534192,l
-0.7639292066918261,1.9757610086622759,-3.7758115639977423,-0.9324666852343447,-1.2271476494239109,0.7395689743514242,l
-0.0690465911260556,1.1995607911375645,-3.1143353672219853,-1.6510606804135894,-1.5298306144930323,-1.9567177941172758,l
0.46296779526470744,-0.5837679653948781,-0.5962699375648013,-0.3289119856838209,-3.2355164661484572,-5.640441158068645,l
-0.342006034949588,1.7523220310226337,-3.83079165776002,-1.8451088747471402,-1.259296816396169,0.2065780706469746,l
0.9806791645587541,0.7684664061501346,-2.544320938472402,-2.206410186363059,-1.0873614577472837,0.6129209561728224,l
0.2944645969125888,2.677813788914955,-4.140408428431937,-2.9612169197260223,-1.0901577343093287,1.4022124400123148,l
-0.2907290838671538,0.28285236733691294,0.006640595798257673,0.5827899918318372,-1.6061202379005448,-2.1777027649617,l
