comp_1,comp_2,comp_3,comp_4,label
0.09639750770092098,-0.5834818953473365,-0.4006272525467276,1.0238403090100752,l
0.14709492583357198,-0.70568038630362,-0.3967525970192616,1.3785566389990282,l
0.20123986259907603,-0.028161471235560353,-0.5364278066314266,0.39644855678040514,l
-0.04153151609999988,-0.40154910815537925,-0.43338621214390555,1.5407956037810333,l
0.18896132286657163,-0.9455353215297976,-0.6586411572113413,1.4357759939687416,l
-0.04820224599109002,-0.6035174103181656,-0.6456120412625935,0.45086127840980467,l
0.5282567029671499,1.4243401214913325,-1.0591965050412886,0.5709629140412517,l
0.006105509316137154,-0.34917371603723674,-0.5288015128972257,1.4855487813642019,l
0.4445904704592933,-1.2716254637449462,-0.5694513897277934,1.0925462759767761,l
0.8350343401574971,0.17118576794251733,-1.102079653487209,0.14125754515774208,l
0.19587421121158854,-0.5284546062019619,-0.5303341464040909,1.0910134906855704,l
-0.3042170665534212,-0.478816214857985,-0.793573989632049,0.9871777036933675,l
-0.12692278632629464,0.6725356030142643,-0.6136073666241315,1.5063432468630735,l
0.39935682498499914,-1.2387304202605585,-0.4426694308640283,0.8130189531884969,l
0.10060895467083512,-1.142346145484912,-0.605497166323373,0.44097136694475664,l
0.6039555753228539,-0.9506460948659999,-0.4412550943033046,0.21382898506507844,l
0.6871338991974008,-0.19849696258650854,-0.8691154702944199,0.5307706206606931,l
0.16718155571815368,0.09797749057242268,-0.7171373403998058,1.056632557134556,l
0.4064772082485626,-0.8316780398728822,-0.46022815341439693,1.3699675565641731,l
0.13164524254964832,-0.48882210895320505,-0.2930045533965925,1.0677832978003998,l
0.20324623370958483,0.6493311952684792,-0.9410328097630348,1.0674616534515362,l
0.4941531622692179,-0.30691916425223387,-0.4448403779757058,0.48360598000525706,l
0.6941020438579477,-0.5537242197252815,-0.6860892460468327,1.4172567389758575,l
0.8958367255113074,-0.5708632168512274,-1.2126757541675213,0.34320697309792125,l
0.052822935684032374,-0.38408597730461147,-0.9582333907460875,0.4816865020670876,l
0.7108521981487539,0.5774372660764302,-1.1813058614895422,0.46170795434745976,l
0.9550373595989874,-0.22253557825936804,-0.7807779757007176,0.6042802503216953,l
0.3567102638932479,-0.45164850591919947,-0.4291531089332601,0.7985111651378899,l
0.44411332923698105,-0.8820813282249041,-0.7051870075056057,0.7573509120186442,l
0.5662898576172882,0.07994387661142022,-0.8303787032766656,0.5002633069228403,l
0.240588231894391,-0.5512078648274236,-0.40924219554998564,0.6690749408214132,l
0.18774106802683202,-0.5168264892024698,-0.6309958910184843,1.026712173303903,l
0.6799173581323903,0.42382885774501516,-0.8446383368938732,0.7163651878041156,l
0.7572581976057235,-0.8213665073786064,-0.7562353985452219,0.4736720670784268,l
-0.10774222712454434,-0.334887321837316,-0.4562186925690731,1.1096195584791892,l
0.7015306274233868,0.21178386861294896,-0.789485241291032,0.9539502583057816,l
-0.30151442553226987,-0.1820974285611409,-0.5525949660733576,0.8581809246222352,l
0.5884370496993803,0.11731148234138244,-0.38621600361329045,1.2001844015328924,l
-0.09109575786098545,-0.12205352902123956,-0.7139285867750865,1.6151774264165861,l
0.29039842115712866,-0.5176672423165586,-0.5450677346608555,1.167430012030871,l
0.39330770040539154,-0.6105506538837892,-0.51166779813729,1.4015470771855374,l
0.784628920103664,-1.2482795459748361,-0.8302579948906638,0.14822090290109616,l
0.13336315304699173,-0.4800587301417576,-0.6858343594339686,0.7474781795392528,l
0.5625475920422454,1.5291952245562443,-1.1412901031157994,0.7294204894213288,l
0.8477184119693433,0.1562253831746363,-0.6386434914449218,0.49095635350026423,l
0.22677806799674435,-1.1692787342965485,-0.2890197131965705,1.9040939083776163,l
0.8463763407813201,0.07207066405914704,-0.7744854553766954,1.2879909279426762,l
-0.03783101229292253,-0.34917330772980804,-0.8241840456312004,0.9469842927162735,l
-0.031943760591998396,0.1426138096173485,-0.43141560726729855,1.3443091900976487,l
-0.23830068054983716,0.918442993556896,-0.3719624358228398,1.0667098861139692,l
0.27178732266426553,-1.4610628876665905,-0.5105258373957062,0.6310227307026934,l
0.5540509117244466,0.4387230533882305,-0.8446640954516168,1.0161339143141834,l
0.9683513067340995,0.8090687020157641,-0.8998787338070852,0.7691327118930463,l
0.8937504840775707,-0.3699806524189653,-0.6979971978637326,0.8684129024765104,l
0.4544006045490617,-1.2781398701548303,-0.6586652649707775,0.6762792093337008,l
-0.07652140612731992,-0.09262324299992677,-0.4625366775148041,1.2602338069879075,l
0.8101260171301163,-0.22333943292532873,-0.7351404535873638,0.7153450894073287,l
0.9472422792146962,-0.8047748082420019,-0.9400227966513599,0.4357867791245015,l
0.4530178392786877,-0.3107750075578394,-0.6619559756629692,0.9434993420741729,l
0.5961988677847595,-0.604866754597013,-0.6251428065826125,1.3024902078800469,l
0.06422672890655808,0.004501707986344799,-0.6436211534113095,1.1816570324412234,l
0.4985600237890881,-0.7082764681097977,-0.5921638840444022,0.7677273216506388,l
