comp_1,comp_2,comp_3,label
-10.891655787960248,-3.349009282492898,-0.7463585030841912,a
-11.069423376161142,-2.9407176426909705,0.29528926736747896,a
-9.409609527280233,-2.166388629138286,-0.06482064036063691,a
-8.760740605838487,-1.323850182709562,-0.3281815291764,a
-11.460035345562842,-3.370919439252654,0.134328943711946,a
-11.036544353168845,-3.319460597243283,-1.1139446078847395,a
-10.102778344326437,-2.8358573041770305,1.082064862877865,a
-11.41770601903251,-3.4218778628272,1.7879345288608923,a
-12.301839219822966,-3.70628830495136,0.4035149460964634,a
-7.551510207698184,-2.4458147098230536,-1.4330587173605702,a
-11.027974918721853,-3.1625212670721896,0.43579076002434347,a
-9.738064625517902,-3.293643595510408,-1.4557759750784838,a
-12.369989087057565,-4.472772630164268,1.1960993757468787,a
-10.134961615805757,-3.6952221559363205,0.36332894423179274,a
-9.226132914979797,-2.064014947197012,-0.8539555071707526,a
-10.615673074320403,-3.7458145626363537,1.865899212361698,a
-10.9782981437341,-2.604118114933104,1.47814141422256,a
-11.01301493597208,-2.5038325011477305,0.8065768318507562,a
-11.41731516320407,-2.8433519993597844,2.4689303728657155,a
-3.7828687196155504,0.02197685206704832,-0.3409320561906013,a
-9.434763712582573,-1.853840673292724,0.9534040318081399,a
-10.637371278360776,-3.4898999392975125,1.0801387406078224,a
-10.791356758605593,-3.497990098295322,0.48980698940529616,a
-11.390020521317341,-4.181423251447185,0.6525306320196139,a
-8.838583229817003,-3.336951013233947,-1.212750360255653,a
-6.7159693624221966,-4.947127037352329,-0.0788445761049227,a
-10.953686985034642,-3.388018474201269,-0.9209399059545763,a
-11.55074740549688,-3.302433311832019,1.6042287289048103,a
-9.91040072293523,-2.6437786353063397,-0.9735527237000866,a
-0.92166385602561,0.16397863430181714,-3.087530305750633,a
-10.877436926426743,-3.687731842781544,1.9674289766665558,a
-10.402705455623869,-1.7898026444926138,1.5083796867301325,a
-12.076039557549683,-3.226070619422292,0.36311101396804135,a
-9.654636860691415,-2.1099081317116077,0.23703703042450272,a
-4.666553324818571,-1.6275161711591517,-0.8679288196023865,a
-9.99814503411386,-3.2286511160725593,2.231147578436146,a
-9.836554648037438,-3.33247840604185,-0.7582492537008799,a
-10.27464007088778,-2.087405294959911,-1.0636635744544856,a
-10.566163307150804,-2.980720470424315,1.0410186542163935,a
